calculation_method;calc_trigger_time;route_start_time;route_end_time;device_fingerprint;geopos;Geoposition;position_timestamp;position_floor_estimation;position_signals_floors;position_signal_1_beacon;position_signal_1_timestamp;position_signal_2_beacon;position_signal_2_beacon;position_signal_3_beacon;position_signal_3_timestamp
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.377575472940336|8.538544674508863|-2);47.377575472940336,8.538544674508863;Wed Apr 13 19:18:43 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:43.453;184;2022-04-13 19:18:43.453;319;2022-04-13 19:18:43.453
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37789175353232|8.53912121257763|-2);47.37789175353232,8.53912121257763;Wed Apr 13 19:18:43 CEST 2022;-2;-2,-2,-2,;304;2022-04-13 19:18:43.453;389;2022-04-13 19:18:43.453;184;2022-04-13 19:18:43.453
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37769004406936|8.538989321651739|-2);47.37769004406936,8.538989321651739;Wed Apr 13 19:18:44 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:44.482;188;2022-04-13 19:18:44.482;277;2022-04-13 19:18:44.482
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3784146175387|8.53866102074845|-2);47.3784146175387,8.53866102074845;Wed Apr 13 19:18:44 CEST 2022;-2;-2,-2,-2,;368;2022-04-13 19:18:44.482;389;2022-04-13 19:18:44.482;188;2022-04-13 19:18:44.482
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.377918860344565|8.53928982111062|-2);47.377918860344565,8.53928982111062;Wed Apr 13 19:18:47 CEST 2022;-2;-2,-2,-2,;178;2022-04-13 19:18:47.062;389;2022-04-13 19:18:47.062;277;2022-04-13 19:18:47.062
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37750256972966|8.538554698494476|-2);47.37750256972966,8.538554698494476;Wed Apr 13 19:18:47 CEST 2022;-2;-2,-2,-2,;380;2022-04-13 19:18:47.062;178;2022-04-13 19:18:47.062;389;2022-04-13 19:18:47.062
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37780215828045|8.539083738331895|-2);47.37780215828045,8.539083738331895;Wed Apr 13 19:18:47 CEST 2022;-2;-2,-2,-2,;368;2022-04-13 19:18:47.062;178;2022-04-13 19:18:47.062;389;2022-04-13 19:18:47.062
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37822998572098|8.538582262176176|-2);47.37822998572098,8.538582262176176;Wed Apr 13 19:19:01 CEST 2022;-2;-2,-2,-2,;303;2022-04-13 19:19:01.021;365;2022-04-13 19:19:01.021;300;2022-04-13 19:19:01.021
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37763454479154|8.53802735408578|-2);47.37763454479154,8.53802735408578;Wed Apr 13 19:19:01 CEST 2022;-2;-2,-2,-2,;368;2022-04-13 19:19:01.021;303;2022-04-13 19:19:01.021;365;2022-04-13 19:19:01.021
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.443758931118495|8.599650522953484|-2);47.443758931118495,8.599650522953484;Wed Apr 13 19:19:01 CEST 2022;-2;-2,-2,-2,;304;2022-04-13 19:19:01.021;303;2022-04-13 19:19:01.021;365;2022-04-13 19:19:01.021
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37779606117283|8.539041838396628|-2);47.37779606117283,8.539041838396628;Wed Apr 13 19:19:02 CEST 2022;-2;-2,-2,-2,;320;2022-04-13 19:19:02.558;368;2022-04-13 19:19:02.558;165;2022-04-13 19:19:02.558
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37723457732957|8.538344548501858|-2);47.37723457732957,8.538344548501858;Wed Apr 13 19:19:02 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:19:02.558;320;2022-04-13 19:19:02.558;368;2022-04-13 19:19:02.558
